,wiktionaryDumpVersion,f1Measure,recallMeasure,dataSet,enhancementMethod,observationLanguage,precisionMeasure,type
0,2020-07-20,0.8346579398472808,0.8387096774193549,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8306451612903226,http://purl.org/linked-data/cube#Observation
0,2020-08-01,0.8346579398472808,0.8387096774193549,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8306451612903226,http://purl.org/linked-data/cube#Observation
0,2020-08-20,0.821409401119546,0.8253968253968254,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8174603174603174,http://purl.org/linked-data/cube#Observation
0,2020-09-01,0.8242002369668247,0.828125,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8203125,http://purl.org/linked-data/cube#Observation
0,2020-09-20,0.8247984515062109,0.8267716535433071,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8228346456692913,http://purl.org/linked-data/cube#Observation
0,2020-10-01,0.8247984515062109,0.8267716535433071,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8228346456692913,http://purl.org/linked-data/cube#Observation
0,2020-10-20,0.8247984515062109,0.8267716535433071,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8228346456692913,http://purl.org/linked-data/cube#Observation
0,2020-11-01,0.8247984515062109,0.8267716535433071,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8228346456692913,http://purl.org/linked-data/cube#Observation
0,2020-11-20,0.8247984515062109,0.8267716535433071,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8228346456692913,http://purl.org/linked-data/cube#Observation
0,2020-12-01,0.8247984515062109,0.8267716535433071,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8228346456692913,http://purl.org/linked-data/cube#Observation
0,2020-12-20,0.8247984515062109,0.8267716535433071,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8228346456692913,http://purl.org/linked-data/cube#Observation
0,2021-01-01,0.8247984515062109,0.8267716535433071,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8228346456692913,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.8261672576832151,0.828125,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.82421875,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.8261672576832151,0.828125,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.82421875,http://purl.org/linked-data/cube#Observation
0,2021-06-01,0.8415000951837046,0.8431372549019608,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8398692810457516,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,lt,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.5384615384615384,0.5384615384615384,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,en,0.5384615384615384,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.5343511450381679,0.5343511450381679,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,en,0.5343511450381679,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.5107913669064749,0.5107913669064749,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,en,0.5107913669064749,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.5142857142857142,0.5142857142857142,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,en,0.5142857142857142,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.5177304964539007,0.5177304964539007,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,en,0.5177304964539007,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.5211267605633803,0.5211267605633803,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,en,0.5211267605633803,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.5163398692810458,0.5163398692810458,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,en,0.5163398692810458,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.8288416919507408,0.8307692307692308,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8269230769230769,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.8301482846363077,0.8320610687022901,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8282442748091603,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.8255356499114433,0.8273381294964028,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8237410071942446,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.826781857451404,0.8285714285714286,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.825,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.8280103877169803,0.8297872340425532,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8262411347517731,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.8292216141861787,0.8309859154929577,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8274647887323944,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.8415000951837046,0.8431372549019608,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,en,0.8398692810457516,http://purl.org/linked-data/cube#Observation
0,2020-07-01,0.1117166706070226,0.1123403473306993,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1110998805476431,http://purl.org/linked-data/cube#Observation
0,2020-07-20,0.1111518601468297,0.1117721785064751,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1105383891280308,http://purl.org/linked-data/cube#Observation
0,2020-08-01,0.1103591830835533,0.1109758424261145,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1097493390509589,http://purl.org/linked-data/cube#Observation
0,2020-08-20,0.1101428320589501,0.1107577734290063,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1095346814524897,http://purl.org/linked-data/cube#Observation
0,2020-09-01,0.1101809846212403,0.1107953259777522,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1095734185349782,http://purl.org/linked-data/cube#Observation
0,2020-09-20,0.1097725086711199,0.1103841682662413,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.109167590364703,http://purl.org/linked-data/cube#Observation
0,2020-10-01,0.1097814880833474,0.1103922397890778,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1091774572351549,http://purl.org/linked-data/cube#Observation
0,2020-10-20,0.1097438972844494,0.1103526836969001,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1091417910447761,http://purl.org/linked-data/cube#Observation
0,2020-11-01,0.109553943750781,0.1101653239867312,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1089493119696712,http://purl.org/linked-data/cube#Observation
0,2020-11-20,0.109242760557332,0.1098695632818412,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1086230690468771,http://purl.org/linked-data/cube#Observation
0,2020-12-01,0.1086164687586933,0.1092383526792813,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1080016254129786,http://purl.org/linked-data/cube#Observation
0,2020-12-20,0.1078836208380972,0.1084973930632814,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.10727675379706,http://purl.org/linked-data/cube#Observation
0,2021-01-01,0.1070004319626936,0.10760927851101,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1063984362837522,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.1061923476472569,0.1067972845235026,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.105594225315803,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.1058641309407052,0.1064646568050366,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1052703417447237,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.1051978543590395,0.1056709122845724,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1047290130423345,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.1048478752158663,0.105320239618373,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1043797290312741,http://purl.org/linked-data/cube#Observation
0,2021-06-01,0.1065427759523706,0.1069799340381592,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1061091760934562,http://purl.org/linked-data/cube#Observation
0,2020-07-01,0.8262319929561676,0.8345462341878767,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8180817803134717,http://purl.org/linked-data/cube#Observation
0,2020-07-20,0.826618070262888,0.835007326576432,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8183957096255233,http://purl.org/linked-data/cube#Observation
0,2020-08-01,0.8257287004542556,0.8338375624986746,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8177760327750332,http://purl.org/linked-data/cube#Observation
0,2020-08-20,0.8252159448449831,0.8333333333333328,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8172551715788011,http://purl.org/linked-data/cube#Observation
0,2020-09-01,0.8249402392929284,0.8330602898183426,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8169769571021338,http://purl.org/linked-data/cube#Observation
0,2020-09-20,0.8252889526090155,0.8334234502149283,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8173117110814796,http://purl.org/linked-data/cube#Observation
0,2020-10-01,0.8256095639541998,0.8337502587036915,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8176263026840265,http://purl.org/linked-data/cube#Observation
0,2020-10-20,0.8257566277414733,0.8339058912169914,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8177650985778309,http://purl.org/linked-data/cube#Observation
0,2020-11-01,0.8250958166944599,0.8332856465875658,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8170654051458041,http://purl.org/linked-data/cube#Observation
0,2020-11-20,0.825095890327978,0.8331968125361701,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.817150976956879,http://purl.org/linked-data/cube#Observation
0,2020-12-01,0.8247237453163728,0.8327988904789663,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8168036958438188,http://purl.org/linked-data/cube#Observation
0,2020-12-20,0.8239656533495586,0.8325064955446662,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8155982757910497,http://purl.org/linked-data/cube#Observation
0,2021-01-01,0.8229438995445699,0.8314507619657153,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8146093475023085,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.8218497431401307,0.8303557617942764,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8135162257371589,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.8222731916124884,0.8307058402006444,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8140100253282936,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.8225181162086537,0.8309502999652086,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.814255346811543,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.8220360427193062,0.8304708484083336,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8137708531168174,http://purl.org/linked-data/cube#Observation
0,2021-06-01,0.8279772181408062,0.8364940048700792,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8196321112454785,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.1096838662600332,0.1101308159353219,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1092405296802188,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.108961801695885,0.1094069529652352,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1085202581799591,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.1079826577981798,0.1084311632870864,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1075378473457449,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.107901167025473,0.1083475619831459,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1074584352943954,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.1069612554950138,0.1074013451349402,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,fr,0.1065247577748644,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.8315327534932048,0.8397564946783334,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8234685205518293,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.8308446174255805,0.8390529141104288,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8227953652800267,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.8302996329121644,0.8386971817067862,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8220685798427995,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.8310814023555134,0.8394772249805252,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8228518542399927,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.8282969800388268,0.8367103926025329,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,fr,0.8200510826025716,http://purl.org/linked-data/cube#Observation
0,2020-07-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.01470588235294118,0.01470588235294118,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.01470588235294118,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.01470588235294118,0.01470588235294118,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.01470588235294118,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.01470588235294118,0.01470588235294118,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.01470588235294118,http://purl.org/linked-data/cube#Observation
0,2021-06-01,0.01470588235294118,0.01470588235294118,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.01470588235294118,http://purl.org/linked-data/cube#Observation
0,2020-07-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-06-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-01,0.03186948686332163,0.03186948686332163,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03186948686332163,http://purl.org/linked-data/cube#Observation
0,2020-07-20,0.03181818181818181,0.03181818181818181,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03181818181818181,http://purl.org/linked-data/cube#Observation
0,2020-08-01,0.03181818181818181,0.03181818181818181,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03181818181818181,http://purl.org/linked-data/cube#Observation
0,2020-08-20,0.03212699612586224,0.03212699612586224,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03212699612586224,http://purl.org/linked-data/cube#Observation
0,2020-09-01,0.03210272873194221,0.03210272873194221,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03210272873194221,http://purl.org/linked-data/cube#Observation
0,2020-09-20,0.03173410947328889,0.03173410947328889,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03173410947328889,http://purl.org/linked-data/cube#Observation
0,2020-10-01,0.03168948059253703,0.03168948059253703,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03168948059253703,http://purl.org/linked-data/cube#Observation
0,2020-10-20,0.03129919436984906,0.03129919436984906,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03129919436984906,http://purl.org/linked-data/cube#Observation
0,2020-11-01,0.03106903208015442,0.03106903208015442,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03106903208015442,http://purl.org/linked-data/cube#Observation
0,2020-11-20,0.03195036117799593,0.03195036117799593,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03195036117799593,http://purl.org/linked-data/cube#Observation
0,2020-12-01,0.03195036117799593,0.03195036117799593,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03195036117799593,http://purl.org/linked-data/cube#Observation
0,2020-12-20,0.03074318303332739,0.03074318303332739,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03074318303332739,http://purl.org/linked-data/cube#Observation
0,2021-01-01,0.0306367107716899,0.0306367107716899,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.0306367107716899,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.03061224489795918,0.03061224489795918,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03061224489795918,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.03061224489795918,0.03061224489795918,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03061224489795918,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.03061224489795918,0.03061224489795918,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03061224489795918,http://purl.org/linked-data/cube#Observation
